index,app_name,r_id,review,review_sentiment,s_id,sentence,sentence_sentiment,feature,weight,rating
3665,ubereats,823,It makes zero sense to allow a driver to cancel an order just because they cannot complete the delivery.,0.1,5048,"the order should be allowed to be passed on to another driver instead of making the person order it wait 30 minutes, then cancelling the whole order and then having to redo the order just to wait another 30-45 minutes.",0.2,whole order,2.727556403,1
3668,grubhub,258,"There was an issue with the delivery, and I got somebody responding with canned responses, probably from another country, and all it did was make me more irritated.",0.5,1657,"have used many of these apps, and this one may have the worst customer experience as it doesn't allow me to control notifications, intuitively, or communicate with anyone that can actually talk to me.",-0.166666667,customer experience,2.260394378,2
3669,grubhub,334,If delivered with Grubhub all good need to be specifically sealed with label at store while it's delivered because we feel that all delivery is not the same because of Covid and need pictures send from when they pick up also for better customer experience and company may have upper hand.,0.3,1979,if delivered with grubhub all good need to be specifically sealed with label at store while it's delivered because we feel that all delivery is not the same because of covid and need pictures send from when they pick up also for better customer experience and company may have upper hand.,0.3,customer experience,2.260394378,2
3670,ubereats,554,"Some of the worst customer service I've ever experienced in my life, and not just once, on a repeated basis.",-0.1,3088,they have devolved into the single worst company i can think of based on customer experience.,-0.535714286,customer experience,2.260394378,1
3674,grubhub,360,Wouldn't bother using this service.,0.0,2069,"they have drivers who deliver their own orders instead of urs, then call back telling you the drivers outside and wants to know if you have their order.",0.2,have drive,4.700497024,1
3675,doordash,1154,It's really inconvenient when your told one thing by a dasher or rep on the phone and there is not upper management to oversee the issues.,-0.3,7055,"that's doesn't seem right, they should still be required to deliver the order to the address listed because i would have driven to get it.",0.285714286,have drive,4.700497024,1
3678,grubhub,151,"When you have a major outage and you can't even get in touch with a human being, wait on hold for over 30 minutes, just to be hung up on, your credit card gets charged, and nothing is delivered.",0.03125,1175,i will also seek legal charges because you cannot simply take peoples money and not provide the service and then not provide support.,0.1,take people,0.871649907,1
3679,grubhub,40,"GrubHub places orders, but it does not check the response from the restaurant to see if the order has been received and will be processed successfully.",0.75,461,they only time they confirm is when the driver arrives at the restaurant and reports a problem with the restaurant?,0.0,driver arrive,2.162966181,2
3682,doordash,1146,Update: door dash so kindly gave me my account back allowed me to pay for dash pass TWICE WHILE SIMULTANEOUSLY DEACTIVATING MY ACCOUNT!,0.3,6959,"my account was deactivated and nobody can tell me why, i have waited since tuesday (it's now saturday) for it to be reactivated when they said it would be fixed in 24 hours.",0.1,have wait,10.94542966,1
3685,doordash,1216,YOU HAVE BEEN WARNED!,0.0,7649,"!if you have care about your money or have financial problems, dont bother ordering here!!!",0.0,have car,1.454280313,1
3686,ubereats,780,Uber refused to refund my order after it was delivered to the wrong house.,-0.5,4798,i will be warning everyone i know who uses uber about this and encourage them to use a different service that i know will not charge their customers for items they don't actually receive.,0.0,be warn,1.646071965,1
3687,doordash,1200,DoorDash is a Top Drawer💎✅ dinning Restrurant/Delivery service.,0.5,7506,"you speak🗣, doordash listens👂🎶✔️.dear customer care dining professional,.please, you have been most kind in handling my concerns of food quality and safety.",0.55,food quality,0.969656476,5
3697,ubereats,589,We ordered some cake but my husband soon realized we had the wrong address in and cancelled it within a minute so there was no way they were preparing our order.,-0.5,3401,the 19 dollars was refunded however the first order of 30 they refuse and then this morning i woke to find they had taken another random 18 dollars out of my account.,-0.125,first order,7.850182346,1
3703,postmates,1025,My first order was supposed to be 20 off and they took my promotion from me told me I can't use it!,0.3125,6214,my first order was supposed to be 20 off and they took my promotion from me told me i can't use it!,0.3125,first order,7.850182346,5
3704,postmates,1055,"Got postmates because they advertised a $10 off deal on my first order, however the deal was never applied to my order.",0.25,6373,"got postmates because they advertised a $10 off deal on my first order, however the deal was never applied to my order.",0.25,first order,7.850182346,3
3706,doordash,1230,Absolute ridiculous joke of a company.,-0.066666667,7774,"first order ever i make with them gets stolen and their response is ""too bad you have never ordered with us so we can't help you"".",-0.225,first order,7.850182346,1
3707,doordash,1301,Door dash was very reliable at first but for the last couple orders it's been awful.,-0.1375,8340,my first order was for a wing place and i typed my order in and made sure everything was right opened it to check 99% of my food i had on there was gone and it was already here before i found out so at delivery i got one thing i order potato wedges and nothing else.,0.345238095,first order,7.850182346,1
3708,grubhub,207,Grubhub systematically takes advantages of workers and customers.,0.0,1430,"..the fees are double what the food costs, plus tips, because they don't pay their drivers.",0.0,food cost,2.015267499,1
3710,ubereats,891,"For homes that maybe hard to find, the problem could be solved easily by adding PHOTOS to driving instructions… Please consider that some drivers don't actually read to comprehend and they just go by what they see when they arrive.",0.047222222,5451,"for homes that maybe hard to find, the problem could be solved easily by adding photos to driving instructions… please consider that some drivers don't actually read to comprehend and they just go by what they see when they arrive.",0.047222222,be hard,5.131982331,2
